Processed Card Product,Processed Card Scheme,Transaction amount,Rate percent,Rate amount
MK_Debit,Masterkard,533.13,0.5,2.7
Carte_Rouge_Unique,Carte Rouge,80.8,0.9,0.7
MK_Credit,Masterkard,127.83,1.4,1.8
Viza_Credit,VIZA,88.84,0.6,0.5
Carte_Rouge_Unique,Carte Rouge,131.96,0.9,1.2
CP_Credit,ChinaPay,214.27,1.4,3.0
VIZA_Debit,VIZA,4.86,0.8,0.0
CP_QR,ChinaPay,84.0,2.0,1.7
Carte_Rouge_Unique,Carte Rouge,97.33,0.9,0.9
MK_Credit,Masterkard,187.34,1.4,2.6
Viza_Pay,VIZA,203.87,0.2,0.4
VIZA_Debit,VIZA,171.65,0.8,1.4
CP_Credit,ChinaPay,279.89,1.2,3.4
Carte_Rouge_Magnifique,Carte Rouge,733.91,0.3,2.2
Viza_Super,VIZA,360.14,2.3,8.3
Viza_Pay,VIZA,339.69,0.2,0.7
Mastro,Masterkard,42.07,0.2,0.1
CP_QR,ChinaPay,355.13,2.0,7.1
Viza_Credit,VIZA,169.31,0.9,1.5
MK_Debit,Masterkard,174.04,0.5,0.9
Carte_Rouge_Unique,Carte Rouge,71.3,0.9,0.6
Viza_Credit,VIZA,14.9,1.3,0.2
CP_QR,ChinaPay,121.88,2.0,2.4
CP_Credit,ChinaPay,36.89,1.4,0.5
MK_Credit,Masterkard,263.55,1.5,4.0
Carte_Rouge_Unique,Carte Rouge,303.7,0.9,2.7
CP_Debit,ChinaPay,30.01,0.45,0.1
CP_Credit,ChinaPay,189.32,1.2,2.3
Viza_Credit,VIZA,268.15,0.6,1.6
MK_Student,Masterkard,106.79,0.8,0.9
CP_Credit,ChinaPay,110.43,1.2,1.3
Carte_Rouge_Magnifique,Carte Rouge,121.52,0.3,0.4
Viza_Credit,VIZA,55.97,1.3,0.7
CP_Debit,ChinaPay,229.75,0.45,1.0
Viza_Credit,VIZA,168.48,1.3,2.2
Viza_Pay,VIZA,250.56,0.2,0.5
CP_Credit,ChinaPay,17.04,1.2,0.2
MK_Debit,Masterkard,509.32,0.5,2.5
CP_Debit,ChinaPay,111.57,0.45,0.5
Carte_Rouge_Magnifique,Carte Rouge,95.71,0.3,0.3
VIZA_Debit,VIZA,138.23,0.6,0.8
CP_QR,ChinaPay,118.12,2.0,2.4
Viza_Super,VIZA,103.7,2.3,2.4
Mastro,Masterkard,78.75,0.2,0.2
MK_Credit,Masterkard,160.73,1.2,1.9
MK_Debit,Masterkard,22.5,0.4,0.1
MK_Debit,Masterkard,178.0,0.5,0.9
MK_Credit,Masterkard,549.46,1.4,7.7
Carte_Rouge_Unique,Carte Rouge,37.24,0.9,0.3
CP_QR,ChinaPay,126.25,2.0,2.5
CP_Debit,ChinaPay,267.02,0.45,1.2
Viza_Super,VIZA,178.34,2.3,4.1
CP_Credit,ChinaPay,230.89,1.4,3.2
CP_QR,ChinaPay,118.54,2.0,2.4
MK_Credit,Masterkard,58.31,1.5,0.9
Carte_Rouge_Magnifique,Carte Rouge,14.09,0.3,0.0
CP_QR,ChinaPay,8.14,2.0,0.2
VIZA_Debit,VIZA,193.88,0.8,1.6
Carte_Rouge_Unique,Carte Rouge,223.59,0.9,2.0
Viza_Credit,VIZA,448.16,1.3,5.8
Viza_Super,VIZA,14.69,2.0,0.3
Viza_Super,VIZA,118.6,2.3,2.7
MK_Credit,Masterkard,90.58,1.5,1.4
Viza_Credit,VIZA,183.78,0.6,1.1
CP_QR,ChinaPay,75.99,2.0,1.5
Mastro,Masterkard,166.42,0.2,0.3
Carte_Rouge_Unique,Carte Rouge,85.72,0.9,0.8
Carte_Rouge_Unique,Carte Rouge,77.66,0.9,0.7
MK_Credit,Masterkard,268.46,1.5,4.0
Carte_Rouge_Unique,Carte Rouge,129.36,0.9,1.2
CP_Debit,ChinaPay,154.64,0.45,0.7
Viza_Pay,VIZA,71.98,0.2,0.1
Viza_Super,VIZA,136.86,2.0,2.7
MK_Student,Masterkard,403.37,0.6,2.4
CP_QR,ChinaPay,280.04,2.0,5.6
MK_Debit,Masterkard,229.78,0.4,0.9
CP_QR,ChinaPay,70.99,2.0,1.4
Mastro,Masterkard,349.7,0.2,0.7
Viza_Credit,VIZA,176.34,0.9,1.6
CP_QR,ChinaPay,283.29,2.0,5.7
CP_Credit,ChinaPay,447.74,1.4,6.3
CP_QR,ChinaPay,231.8,2.0,4.6
Carte_Rouge_Magnifique,Carte Rouge,128.78,0.3,0.4
Viza_Credit,VIZA,36.66,1.3,0.5
MK_Student,Masterkard,175.61,0.6,1.1
CP_Credit,ChinaPay,222.5,1.2,2.7
MK_Debit,Masterkard,120.16,0.4,0.5
VIZA_Debit,VIZA,287.9,0.8,2.3
MK_Credit,Masterkard,409.18,1.5,6.1
VIZA_Debit,VIZA,378.61,0.6,2.3
CP_Credit,ChinaPay,102.94,1.4,1.4
VIZA_Debit,VIZA,107.72,0.6,0.6
CP_Debit,ChinaPay,76.78,0.45,0.3
Viza_Credit,VIZA,94.51,1.3,1.2
Carte_Rouge_Unique,Carte Rouge,518.67,0.9,4.7
Mastro,Masterkard,260.72,0.2,0.5
Carte_Rouge_Magnifique,Carte Rouge,104.67,0.3,0.3
MK_Debit,Masterkard,460.56,0.4,1.8
Mastro,Masterkard,75.65,0.2,0.2
Mastro,Masterkard,174.98,0.2,0.3
CP_QR,ChinaPay,233.9,2.0,4.7
MK_Student,Masterkard,58.61,0.8,0.5
CP_QR,ChinaPay,127.62,2.0,2.6
Mastro,Masterkard,186.64,0.2,0.4
MK_Credit,Masterkard,168.86,1.4,2.4
Mastro,Masterkard,120.46,0.2,0.2
Carte_Rouge_Magnifique,Carte Rouge,117.93,0.3,0.4
Viza_Credit,VIZA,77.36,1.3,1.0
Viza_Pay,VIZA,145.36,0.2,0.3
Carte_Rouge_Unique,Carte Rouge,600.86,0.9,5.4
Viza_Super,VIZA,133.42,2.3,3.1
Viza_Super,VIZA,119.17,2.0,2.4
CP_Debit,ChinaPay,135.6,0.45,0.6
Viza_Credit,VIZA,81.38,0.9,0.7
Viza_Pay,VIZA,24.69,0.2,0.0
VIZA_Debit,VIZA,13.73,0.6,0.1
CP_QR,ChinaPay,9.04,2.0,0.2
Viza_Pay,VIZA,70.53,0.2,0.1
CP_QR,ChinaPay,34.97,2.0,0.7
Viza_Credit,VIZA,94.57,0.6,0.6
MK_Credit,Masterkard,245.6,1.4,3.4
CP_Credit,ChinaPay,55.55,1.2,0.7
Carte_Rouge_Magnifique,Carte Rouge,353.01,0.3,1.1
Viza_Super,VIZA,138.83,2.0,2.8
CP_Credit,ChinaPay,49.23,1.2,0.6
CP_Credit,ChinaPay,65.61,1.4,0.9
MK_Debit,Masterkard,234.64,0.4,0.9
Viza_Pay,VIZA,83.03,0.2,0.2
MK_Debit,Masterkard,28.64,0.5,0.1
MK_Debit,Masterkard,73.94,0.5,0.4
MK_Student,Masterkard,316.66,0.8,2.5
VIZA_Debit,VIZA,104.9,0.8,0.8
VIZA_Debit,VIZA,30.59,0.6,0.2
MK_Credit,Masterkard,192.44,1.4,2.7
Carte_Rouge_Unique,Carte Rouge,97.77,0.9,0.9
MK_Credit,Masterkard,255.39,1.2,3.1
Viza_Pay,VIZA,389.37,0.2,0.8
Viza_Credit,VIZA,199.3,0.9,1.8
VIZA_Debit,VIZA,173.36,0.6,1.0
MK_Credit,Masterkard,246.53,1.5,3.7
Viza_Credit,VIZA,246.13,1.3,3.2
CP_Credit,ChinaPay,92.88,1.4,1.3
MK_Debit,Masterkard,169.11,0.4,0.7
Viza_Pay,VIZA,9.67,0.2,0.0
CP_QR,ChinaPay,423.54,2.0,8.5
Carte_Rouge_Unique,Carte Rouge,132.37,0.9,1.2
Carte_Rouge_Unique,Carte Rouge,24.45,0.9,0.2
CP_Debit,ChinaPay,12.89,0.45,0.1
CP_Debit,ChinaPay,158.37,0.45,0.7
MK_Credit,Masterkard,216.75,1.2,2.6
Carte_Rouge_Magnifique,Carte Rouge,175.45,0.3,0.5
CP_QR,ChinaPay,460.96,2.0,9.2
MK_Debit,Masterkard,106.14,0.5,0.5
Viza_Pay,VIZA,1.63,0.2,0.0
CP_Debit,ChinaPay,607.31,0.45,2.7
Carte_Rouge_Magnifique,Carte Rouge,122.02,0.3,0.4
CP_QR,ChinaPay,62.28,2.0,1.2
CP_Debit,ChinaPay,124.24,0.45,0.6
MK_Student,Masterkard,4.64,0.8,0.0
Viza_Super,VIZA,528.52,2.0,10.6
MK_Debit,Masterkard,140.35,0.4,0.6
CP_Debit,ChinaPay,25.13,0.6,0.2
CP_Credit,ChinaPay,149.97,1.2,1.8
MK_Debit,Masterkard,312.95,0.4,1.3
Carte_Rouge_Unique,Carte Rouge,178.09,0.9,1.6
Mastro,Masterkard,132.04,0.2,0.3
MK_Student,Masterkard,404.64,0.6,2.4
Mastro,Masterkard,219.35,0.2,0.4
Viza_Super,VIZA,356.59,2.0,7.1
MK_Debit,Masterkard,64.56,0.4,0.3
CP_QR,ChinaPay,47.73,2.0,1.0
Viza_Super,VIZA,3.03,2.0,0.1
Carte_Rouge_Magnifique,Carte Rouge,111.07,0.3,0.3
Viza_Credit,VIZA,15.87,1.3,0.2
CP_Debit,ChinaPay,470.79,0.6,2.8
CP_QR,ChinaPay,227.32,2.0,4.5
Mastro,Masterkard,334.7,0.2,0.7
MK_Debit,Masterkard,239.81,0.5,1.2
MK_Student,Masterkard,357.53,0.8,2.9
MK_Debit,Masterkard,257.59,0.5,1.3
Mastro,Masterkard,111.59,0.2,0.2
MK_Debit,Masterkard,31.78,0.5,0.2
MK_Debit,Masterkard,238.47,0.4,1.0
MK_Debit,Masterkard,70.38,0.5,0.4
Viza_Super,VIZA,395.51,2.3,9.1
Carte_Rouge_Magnifique,Carte Rouge,207.03,0.3,0.6
VIZA_Debit,VIZA,115.16,0.6,0.7
Viza_Credit,VIZA,158.95,0.6,1.0
CP_QR,ChinaPay,23.8,2.0,0.5
Mastro,Masterkard,276.91,0.2,0.6
MK_Debit,Masterkard,61.82,0.5,0.3
Carte_Rouge_Magnifique,Carte Rouge,398.23,0.3,1.2
CP_QR,ChinaPay,181.82,2.0,3.6
CP_Credit,ChinaPay,240.93,1.4,3.4
Carte_Rouge_Unique,Carte Rouge,146.11,0.9,1.3
Carte_Rouge_Unique,Carte Rouge,25.7,0.9,0.2
VIZA_Debit,VIZA,21.78,0.8,0.2
CP_QR,ChinaPay,58.54,2.0,1.2
Carte_Rouge_Unique,Carte Rouge,95.77,0.9,0.9
Carte_Rouge_Magnifique,Carte Rouge,63.44,0.3,0.2
MK_Student,Masterkard,485.24,0.6,2.9
Viza_Credit,VIZA,219.95,1.3,2.9
Mastro,Masterkard,165.86,0.2,0.3
Carte_Rouge_Magnifique,Carte Rouge,49.26,0.3,0.1
MK_Debit,Masterkard,44.11,0.5,0.2
Carte_Rouge_Magnifique,Carte Rouge,141.37,0.3,0.4
Viza_Credit,VIZA,251.71,0.9,2.3
CP_Debit,ChinaPay,178.21,0.45,0.8
CP_Debit,ChinaPay,489.06,0.6,2.9
Carte_Rouge_Magnifique,Carte Rouge,528.78,0.3,1.6
Viza_Super,VIZA,499.93,2.0,10.0
MK_Debit,Masterkard,173.18,0.5,0.9
Carte_Rouge_Unique,Carte Rouge,100.67,0.9,0.9
Viza_Credit,VIZA,143.3,1.3,1.9
CP_QR,ChinaPay,100.95,2.0,2.0
Viza_Credit,VIZA,186.05,0.9,1.7
CP_Credit,ChinaPay,280.56,1.4,3.9
CP_Debit,ChinaPay,138.49,0.6,0.8
CP_Debit,ChinaPay,90.16,0.6,0.5
MK_Credit,Masterkard,18.96,1.4,0.3
Viza_Super,VIZA,7.17,2.0,0.1
Carte_Rouge_Magnifique,Carte Rouge,25.18,0.3,0.1
Carte_Rouge_Magnifique,Carte Rouge,344.82,0.3,1.0
VIZA_Debit,VIZA,244.27,0.6,1.5
Mastro,Masterkard,74.44,0.2,0.1
Viza_Super,VIZA,269.04,2.0,5.4
Carte_Rouge_Magnifique,Carte Rouge,54.1,0.3,0.2
Viza_Pay,VIZA,192.7,0.2,0.4
CP_Debit,ChinaPay,282.38,0.6,1.7
Mastro,Masterkard,539.79,0.2,1.1
Carte_Rouge_Magnifique,Carte Rouge,43.45,0.3,0.1
MK_Student,Masterkard,192.27,0.6,1.2
CP_Debit,ChinaPay,240.39,0.6,1.4
MK_Student,Masterkard,381.84,0.6,2.3
Viza_Credit,VIZA,118.05,1.3,1.5
CP_QR,ChinaPay,481.31,2.0,9.6
MK_Student,Masterkard,381.67,0.8,3.1
CP_Debit,ChinaPay,58.09,0.6,0.3
CP_Debit,ChinaPay,251.79,0.45,1.1
CP_Debit,ChinaPay,10.14,0.45,0.0
Mastro,Masterkard,31.23,0.2,0.1
Viza_Super,VIZA,309.5,2.0,6.2
CP_Credit,ChinaPay,362.91,1.2,4.4
CP_Credit,ChinaPay,33.88,1.2,0.4
CP_QR,ChinaPay,145.9,2.0,2.9
Viza_Pay,VIZA,26.7,0.2,0.1
CP_Credit,ChinaPay,158.46,1.4,2.2
Viza_Credit,VIZA,737.13,0.9,6.6
MK_Debit,Masterkard,118.36,0.5,0.6
MK_Student,Masterkard,267.03,0.8,2.1
MK_Student,Masterkard,66.49,0.8,0.5
Carte_Rouge_Unique,Carte Rouge,148.26,0.9,1.3
Viza_Credit,VIZA,120.19,0.9,1.1
Viza_Credit,VIZA,112.64,1.3,1.5
Viza_Credit,VIZA,209.05,0.6,1.3
Carte_Rouge_Unique,Carte Rouge,146.58,0.9,1.3
Viza_Credit,VIZA,269.6,0.6,1.6
MK_Credit,Masterkard,300.33,1.4,4.2
CP_Debit,ChinaPay,16.77,0.45,0.1
Viza_Pay,VIZA,469.97,0.2,0.9
Viza_Super,VIZA,247.57,2.0,5.0
Mastro,Masterkard,226.08,0.2,0.5
CP_Debit,ChinaPay,197.33,0.6,1.2
MK_Credit,Masterkard,34.47,1.5,0.5
CP_Debit,ChinaPay,303.26,0.6,1.8
CP_QR,ChinaPay,31.72,2.0,0.6
Carte_Rouge_Unique,Carte Rouge,34.39,0.9,0.3
Carte_Rouge_Magnifique,Carte Rouge,174.8,0.3,0.5
Mastro,Masterkard,112.99,0.2,0.2
CP_Debit,ChinaPay,221.52,0.6,1.3
MK_Student,Masterkard,90.33,0.6,0.5
MK_Debit,Masterkard,411.68,0.5,2.1
Viza_Credit,VIZA,32.89,0.6,0.2
MK_Credit,Masterkard,234.89,1.2,2.8
Carte_Rouge_Unique,Carte Rouge,52.82,0.9,0.5
MK_Student,Masterkard,174.94,0.8,1.4
Carte_Rouge_Magnifique,Carte Rouge,23.06,0.3,0.1
VIZA_Debit,VIZA,324.98,0.8,2.6
CP_Credit,ChinaPay,39.06,1.4,0.5
Viza_Super,VIZA,109.11,2.3,2.5
MK_Student,Masterkard,33.05,0.8,0.3
VIZA_Debit,VIZA,53.71,0.8,0.4
CP_Debit,ChinaPay,229.65,0.45,1.0
CP_QR,ChinaPay,247.03,2.0,4.9
Viza_Credit,VIZA,448.38,1.3,5.8
Viza_Super,VIZA,81.23,2.3,1.9
Carte_Rouge_Unique,Carte Rouge,71.62,0.9,0.6
Viza_Credit,VIZA,34.73,0.6,0.2
Mastro,Masterkard,97.07,0.2,0.2
MK_Student,Masterkard,96.57,0.6,0.6
VIZA_Debit,VIZA,117.78,0.6,0.7
Carte_Rouge_Unique,Carte Rouge,83.66,0.9,0.8
Viza_Pay,VIZA,120.05,0.2,0.2
CP_Credit,ChinaPay,285.41,1.2,3.4
Carte_Rouge_Magnifique,Carte Rouge,488.63,0.3,1.5
Mastro,Masterkard,251.94,0.2,0.5
Viza_Super,VIZA,235.89,2.0,4.7
Viza_Pay,VIZA,48.07,0.2,0.1
Carte_Rouge_Unique,Carte Rouge,327.38,0.9,2.9
Carte_Rouge_Unique,Carte Rouge,485.07,0.9,4.4
MK_Debit,Masterkard,78.46,0.4,0.3
Mastro,Masterkard,271.7,0.2,0.5
Carte_Rouge_Magnifique,Carte Rouge,144.14,0.3,0.4
Mastro,Masterkard,242.03,0.2,0.5
MK_Debit,Masterkard,204.71,0.5,1.0
MK_Debit,Masterkard,80.68,0.4,0.3
MK_Student,Masterkard,49.77,0.6,0.3
Mastro,Masterkard,200.24,0.2,0.4
MK_Student,Masterkard,261.2,0.6,1.6
MK_Credit,Masterkard,125.64,1.4,1.8
Viza_Credit,VIZA,313.5,0.9,2.8
MK_Debit,Masterkard,589.72,0.4,2.4
Carte_Rouge_Magnifique,Carte Rouge,94.57,0.3,0.3
Carte_Rouge_Unique,Carte Rouge,337.69,0.9,3.0
MK_Debit,Masterkard,95.22,0.5,0.5
Carte_Rouge_Unique,Carte Rouge,392.73,0.9,3.5
Mastro,Masterkard,580.24,0.2,1.2
CP_QR,ChinaPay,101.29,2.0,2.0
CP_QR,ChinaPay,33.01,2.0,0.7
Mastro,Masterkard,209.21,0.2,0.4
Viza_Super,VIZA,400.26,2.3,9.2
CP_QR,ChinaPay,186.11,2.0,3.7
CP_Credit,ChinaPay,328.31,1.2,3.9
CP_Credit,ChinaPay,252.53,1.4,3.5
Mastro,Masterkard,394.87,0.2,0.8
Mastro,Masterkard,75.12,0.2,0.2
CP_Debit,ChinaPay,212.54,0.6,1.3
MK_Student,Masterkard,57.42,0.6,0.3
VIZA_Debit,VIZA,561.21,0.8,4.5
MK_Student,Masterkard,160.11,0.6,1.0
Carte_Rouge_Magnifique,Carte Rouge,407.65,0.3,1.2
CP_QR,ChinaPay,224.93,2.0,4.5
Mastro,Masterkard,259.63,0.2,0.5
CP_Credit,ChinaPay,283.98,1.4,4.0
Viza_Super,VIZA,249.12,2.0,5.0
VIZA_Debit,VIZA,120.4,0.6,0.7
Viza_Pay,VIZA,60.44,0.2,0.1
Mastro,Masterkard,267.54,0.2,0.5
Viza_Super,VIZA,78.3,2.3,1.8
MK_Credit,Masterkard,91.84,1.4,1.3
Viza_Credit,VIZA,614.14,0.9,5.5
Viza_Credit,VIZA,5.27,0.9,0.0
CP_Credit,ChinaPay,102.66,1.2,1.2
Viza_Credit,VIZA,69.04,0.9,0.6
Viza_Super,VIZA,102.26,2.3,2.4
Viza_Pay,VIZA,203.84,0.2,0.4
CP_Credit,ChinaPay,250.41,1.2,3.0
CP_QR,ChinaPay,372.1,2.0,7.4
CP_Credit,ChinaPay,330.25,1.2,4.0
Mastro,Masterkard,143.15,0.2,0.3
MK_Credit,Masterkard,222.12,1.4,3.1
Carte_Rouge_Unique,Carte Rouge,523.36,0.9,4.7
Viza_Super,VIZA,38.94,2.0,0.8
MK_Debit,Masterkard,78.23,0.5,0.4
CP_Debit,ChinaPay,303.86,0.45,1.4
CP_Credit,ChinaPay,328.16,1.4,4.6
VIZA_Debit,VIZA,422.57,0.6,2.5
Viza_Super,VIZA,160.49,2.0,3.2
Viza_Credit,VIZA,310.4,1.3,4.0
Carte_Rouge_Magnifique,Carte Rouge,43.24,0.3,0.1
CP_QR,ChinaPay,376.62,2.0,7.5
MK_Debit,Masterkard,214.45,0.5,1.1
Viza_Credit,VIZA,79.82,0.9,0.7
CP_Debit,ChinaPay,68.67,0.45,0.3
MK_Student,Masterkard,153.27,0.6,0.9
CP_QR,ChinaPay,177.26,2.0,3.5
Mastro,Masterkard,352.55,0.2,0.7
Carte_Rouge_Magnifique,Carte Rouge,61.07,0.3,0.2
Carte_Rouge_Magnifique,Carte Rouge,192.14,0.3,0.6
MK_Debit,Masterkard,301.45,0.4,1.2
CP_Credit,ChinaPay,242.48,1.4,3.4
Viza_Credit,VIZA,82.54,1.3,1.1
Viza_Credit,VIZA,256.49,0.6,1.5
MK_Debit,Masterkard,27.79,0.5,0.1
CP_QR,ChinaPay,52.15,2.0,1.0
MK_Debit,Masterkard,443.4,0.5,2.2
MK_Debit,Masterkard,285.93,0.5,1.4
Carte_Rouge_Magnifique,Carte Rouge,339.09,0.3,1.0
CP_Debit,ChinaPay,427.17,0.45,1.9
MK_Student,Masterkard,550.84,0.8,4.4
Viza_Pay,VIZA,109.83,0.2,0.2
CP_Debit,ChinaPay,400.35,0.45,1.8
MK_Credit,Masterkard,34.67,1.2,0.4
CP_Debit,ChinaPay,359.77,0.45,1.6
Viza_Credit,VIZA,90.94,0.6,0.5
Viza_Super,VIZA,39.5,2.0,0.8
Viza_Pay,VIZA,264.51,0.2,0.5
MK_Debit,Masterkard,43.16,0.5,0.2
MK_Debit,Masterkard,358.79,0.5,1.8
Viza_Pay,VIZA,370.11,0.2,0.7
CP_Credit,ChinaPay,251.26,1.4,3.5
Carte_Rouge_Unique,Carte Rouge,563.47,0.9,5.1
Viza_Credit,VIZA,96.3,0.6,0.6
CP_Debit,ChinaPay,348.53,0.6,2.1
Carte_Rouge_Unique,Carte Rouge,121.05,0.9,1.1
Mastro,Masterkard,107.63,0.2,0.2
CP_Debit,ChinaPay,65.84,0.45,0.3
Viza_Credit,VIZA,133.6,1.3,1.7
Viza_Credit,VIZA,202.72,0.6,1.2
MK_Credit,Masterkard,55.09,1.5,0.8
Carte_Rouge_Unique,Carte Rouge,316.38,0.9,2.8
CP_Credit,ChinaPay,258.45,1.2,3.1
MK_Credit,Masterkard,624.23,1.4,8.7
MK_Student,Masterkard,94.64,0.8,0.8
MK_Credit,Masterkard,434.52,1.2,5.2
Viza_Credit,VIZA,74.21,0.9,0.7
CP_QR,ChinaPay,92.89,2.0,1.9
Viza_Credit,VIZA,76.71,0.6,0.5
CP_QR,ChinaPay,52.02,2.0,1.0
MK_Debit,Masterkard,221.12,0.4,0.9
Viza_Pay,VIZA,66.59,0.2,0.1
Carte_Rouge_Unique,Carte Rouge,236.51,0.9,2.1
Mastro,Masterkard,336.26,0.2,0.7
Mastro,Masterkard,159.29,0.2,0.3
MK_Student,Masterkard,247.87,0.6,1.5
Mastro,Masterkard,283.32,0.2,0.6
Viza_Super,VIZA,49.12,2.3,1.1
Carte_Rouge_Magnifique,Carte Rouge,120.67,0.3,0.4
MK_Credit,Masterkard,470.34,1.4,6.6
Viza_Credit,VIZA,368.55,0.9,3.3
MK_Debit,Masterkard,68.23,0.5,0.3
Mastro,Masterkard,312.13,0.2,0.6
Carte_Rouge_Magnifique,Carte Rouge,261.88,0.3,0.8
CP_Debit,ChinaPay,185.23,0.6,1.1
Carte_Rouge_Unique,Carte Rouge,131.74,0.9,1.2
CP_QR,ChinaPay,16.73,2.0,0.3
Viza_Super,VIZA,86.37,2.0,1.7
MK_Credit,Masterkard,92.79,1.5,1.4
Viza_Credit,VIZA,348.7,1.3,4.5
CP_Credit,ChinaPay,84.78,1.2,1.0
Mastro,Masterkard,310.51,0.2,0.6
Mastro,Masterkard,27.19,0.2,0.1
Carte_Rouge_Unique,Carte Rouge,473.56,0.9,4.3
Mastro,Masterkard,280.27,0.2,0.6
Carte_Rouge_Unique,Carte Rouge,128.68,0.9,1.2
VIZA_Debit,VIZA,134.72,0.6,0.8
Viza_Super,VIZA,31.54,2.3,0.7
MK_Debit,Masterkard,149.07,0.4,0.6
Viza_Super,VIZA,529.83,2.0,10.6
Viza_Credit,VIZA,75.84,0.6,0.5
Viza_Super,VIZA,193.1,2.3,4.4
CP_Debit,ChinaPay,5.09,0.45,0.0
Viza_Super,VIZA,85.65,2.0,1.7
VIZA_Debit,VIZA,86.55,0.8,0.7
Carte_Rouge_Unique,Carte Rouge,154.79,0.9,1.4
Carte_Rouge_Unique,Carte Rouge,195.32,0.9,1.8
VIZA_Debit,VIZA,114.19,0.6,0.7
Carte_Rouge_Magnifique,Carte Rouge,112.04,0.3,0.3
Carte_Rouge_Unique,Carte Rouge,210.64,0.9,1.9
Viza_Credit,VIZA,513.29,0.9,4.6
CP_Credit,ChinaPay,294.29,1.4,4.1
Viza_Credit,VIZA,115.56,1.3,1.5
Mastro,Masterkard,208.81,0.2,0.4
Mastro,Masterkard,209.08,0.2,0.4
MK_Student,Masterkard,378.47,0.8,3.0
VIZA_Debit,VIZA,147.56,0.8,1.2
Viza_Super,VIZA,242.24,2.3,5.6
MK_Student,Masterkard,278.13,0.8,2.2
CP_Credit,ChinaPay,172.08,1.4,2.4
MK_Student,Masterkard,347.53,0.6,2.1
MK_Student,Masterkard,141.12,0.6,0.8
MK_Student,Masterkard,7.27,0.6,0.0
Carte_Rouge_Unique,Carte Rouge,46.78,0.9,0.4
CP_Debit,ChinaPay,285.75,0.45,1.3
CP_Debit,ChinaPay,226.6,0.6,1.4
Carte_Rouge_Magnifique,Carte Rouge,48.12,0.3,0.1
Mastro,Masterkard,292.03,0.2,0.6
Carte_Rouge_Unique,Carte Rouge,486.88,0.9,4.4
MK_Student,Masterkard,67.81,0.6,0.4
Carte_Rouge_Magnifique,Carte Rouge,303.84,0.3,0.9
VIZA_Debit,VIZA,6.63,0.6,0.0
Viza_Super,VIZA,415.78,2.0,8.3
Viza_Pay,VIZA,281.96,0.2,0.6
Viza_Super,VIZA,566.5,2.0,11.3
MK_Credit,Masterkard,578.07,1.5,8.7
CP_Credit,ChinaPay,161.07,1.2,1.9
CP_Credit,ChinaPay,362.54,1.2,4.4
Viza_Super,VIZA,118.96,2.0,2.4
Viza_Pay,VIZA,93.5,0.2,0.2
Carte_Rouge_Magnifique,Carte Rouge,461.06,0.3,1.4
Mastro,Masterkard,207.93,0.2,0.4
Carte_Rouge_Unique,Carte Rouge,108.09,0.9,1.0
Carte_Rouge_Unique,Carte Rouge,71.41,0.9,0.6
Carte_Rouge_Magnifique,Carte Rouge,259.75,0.3,0.8
MK_Debit,Masterkard,387.4,0.4,1.5
Viza_Pay,VIZA,244.66,0.2,0.5
CP_Debit,ChinaPay,196.31,0.6,1.2
Mastro,Masterkard,193.31,0.2,0.4
Viza_Pay,VIZA,361.21,0.2,0.7
Viza_Credit,VIZA,49.06,0.6,0.3
CP_Credit,ChinaPay,5.44,1.4,0.1
Viza_Credit,VIZA,383.0,1.3,5.0
Viza_Pay,VIZA,639.13,0.2,1.3
Viza_Super,VIZA,403.52,2.0,8.1
Viza_Super,VIZA,36.75,2.3,0.8
MK_Student,Masterkard,267.79,0.6,1.6
Viza_Credit,VIZA,327.89,0.9,3.0
Mastro,Masterkard,2.74,0.2,0.0
Carte_Rouge_Unique,Carte Rouge,233.27,0.9,2.1
Carte_Rouge_Magnifique,Carte Rouge,243.07,0.3,0.7
Mastro,Masterkard,386.75,0.2,0.8
VIZA_Debit,VIZA,108.95,0.6,0.7
CP_Debit,ChinaPay,397.76,0.45,1.8
CP_Debit,ChinaPay,172.13,0.45,0.8
MK_Credit,Masterkard,130.17,1.2,1.6
CP_Debit,ChinaPay,355.9,0.6,2.1
MK_Student,Masterkard,39.93,0.8,0.3
CP_Debit,ChinaPay,178.95,0.45,0.8
Carte_Rouge_Magnifique,Carte Rouge,175.22,0.3,0.5
Carte_Rouge_Magnifique,Carte Rouge,223.52,0.3,0.7
CP_Credit,ChinaPay,77.31,1.4,1.1
MK_Debit,Masterkard,196.64,0.5,1.0
MK_Credit,Masterkard,282.77,1.4,4.0
VIZA_Debit,VIZA,38.38,0.6,0.2
CP_Credit,ChinaPay,48.06,1.2,0.6
CP_QR,ChinaPay,254.6,2.0,5.1
CP_QR,ChinaPay,27.29,2.0,0.5
Viza_Pay,VIZA,90.06,0.2,0.2
Carte_Rouge_Unique,Carte Rouge,168.49,0.9,1.5
CP_Debit,ChinaPay,340.99,0.45,1.5
Viza_Credit,VIZA,49.78,0.6,0.3
MK_Student,Masterkard,0.16,0.8,0.0
Viza_Credit,VIZA,420.28,0.6,2.5
MK_Credit,Masterkard,13.95,1.2,0.2
CP_Debit,ChinaPay,473.89,0.45,2.1
MK_Student,Masterkard,90.51,0.6,0.5
VIZA_Debit,VIZA,161.08,0.8,1.3
MK_Student,Masterkard,153.45,0.6,0.9
Mastro,Masterkard,318.79,0.2,0.6
